Date,Close
2005-03-17,4.46538782119751
2005-03-18,4.484067916870117
2005-03-21,4.504988670349121
2005-03-22,4.448202610015869
2005-03-23,4.457666873931885
2005-03-24,4.464392185211182
2005-03-28,4.51843786239624
2005-03-29,4.472362041473389
2005-03-30,4.494279384613037
2005-03-31,4.4957733154296875
2005-04-01,4.484067916870117
2005-04-04,4.614824295043945
2005-04-05,4.696515083312988
2005-04-06,4.712703704833984
2005-04-07,4.825777053833008
2005-04-08,4.783187389373779
2005-04-11,4.812577247619629
2005-04-12,4.830759048461914
2005-04-13,4.805104732513428
2005-04-14,4.768243789672852
2005-04-15,4.607601642608643
2005-04-18,4.656665802001953
2005-04-19,4.766999244689941
2005-04-20,4.933868885040283
2005-04-21,5.086293697357178
2005-04-22,5.374953746795654
2005-04-25,5.567226886749268
2005-04-26,5.448176383972168
2005-04-27,5.473829746246338
2005-04-28,5.465611457824707
2005-04-29,5.479310035705566
2005-05-02,5.536344051361084
2005-05-03,5.633476734161377
2005-05-04,5.691009044647217
2005-05-05,5.6531524658203125
2005-05-06,5.6790547370910645
2005-05-09,5.629242897033691
2005-05-10,5.6735758781433105
2005-05-11,5.760497093200684
2005-05-12,5.696489334106445
2005-05-13,5.709440231323242
2005-05-16,5.754519939422607
2005-05-17,5.806324005126953
2005-05-18,5.956507205963135
2005-05-19,5.957005023956299
2005-05-20,6.017527103424072
2005-05-23,6.362225532531738
2005-05-24,6.375923156738281
2005-05-25,6.495721340179443
2005-05-26,6.455621719360352
2005-05-27,6.624982833862305
2005-05-31,6.905673980712891
2005-06-01,7.172914028167725
2005-06-02,7.170423984527588
2005-06-03,6.980143070220947
2005-06-06,7.2461371421813965
2005-06-07,7.300431728363037
2005-06-08,6.962707996368408
2005-06-09,7.130823135375977
2005-06-10,7.035931587219238
2005-06-13,7.0421576499938965
2005-06-14,6.9325714111328125
2005-06-15,6.8441548347473145
2005-06-16,6.909907341003418
2005-06-17,6.981138229370117
2005-06-20,7.140536785125732
2005-06-21,7.168928623199463
2005-06-22,7.205291748046875
2005-06-23,7.215503215789795
2005-06-24,7.403294086456299
2005-06-27,7.573899745941162
2005-06-28,7.521597385406494
2005-06-29,7.290469646453857
2005-06-30,7.326085567474365
2005-07-01,7.25385856628418
2005-07-05,7.364938259124756
2005-07-06,7.260582447052002
2005-07-07,7.3607048988342285
2005-07-08,7.377889633178711
2005-07-11,7.3061604499816895
2005-07-12,7.267058372497559
2005-07-13,7.443393230438232
2005-07-14,7.493951797485352
2005-07-15,7.501423358917236
2005-07-18,7.460329055786133
2005-07-19,7.718354225158691
2005-07-20,7.770656585693359
2005-07-21,7.818974018096924
2005-07-22,7.531559467315674
2005-07-25,7.3684258460998535
2005-07-26,7.374403476715088
2005-07-27,7.395324230194092
2005-07-28,7.309896469116211
2005-07-29,7.16693639755249
2005-08-01,7.262824535369873
2005-08-02,7.451611518859863
2005-08-03,7.404538631439209
2005-08-04,7.415249347686768
2005-08-05,7.281254768371582
2005-08-08,7.25385856628418
2005-08-09,7.261828899383545
2005-08-10,7.115131855010986
2005-08-11,7.0745344161987305
2005-08-12,7.215752124786377
2005-08-15,7.073289394378662
2005-08-16,7.114384651184082
2005-08-17,7.100686550140381
2005-08-18,6.973417282104492
2005-08-19,6.973666191101074
2005-08-22,6.824479579925537
2005-08-23,6.963205337524414
2005-08-24,7.037674427032471
2005-08-25,7.038173198699951
2005-08-26,7.062830448150635
2005-08-29,7.184121131896973
2005-08-30,7.1547322273254395
2005-08-31,7.123101711273193
2005-09-01,7.12932825088501
2005-09-02,7.184121131896973
2005-09-06,7.150747776031494
2005-09-07,7.344017505645752
2005-09-08,7.356968402862549
2005-09-09,7.449121475219727
2005-09-12,7.71436882019043
2005-09-13,7.762686252593994
2005-09-14,7.546503067016602
2005-09-15,7.537038326263428
2005-09-16,7.476767063140869
2005-09-19,7.566178798675537
2005-09-20,7.668790817260742
2005-09-21,7.768165588378906
2005-09-22,7.754965782165527
2005-09-23,7.85434103012085
2005-09-26,7.827442169189453
2005-09-27,7.818974018096924
2005-09-28,7.621221542358398
2005-09-29,7.711380481719971
2005-09-30,7.881737232208252
2005-10-03,7.937028408050537
2005-10-04,7.745750904083252
2005-10-05,7.738528728485107
2005-10-06,7.789336681365967
2005-10-07,7.795314311981201
2005-10-10,7.737033367156982
2005-10-11,7.623711109161377
2005-10-12,7.495944023132324
2005-10-13,7.408025741577148
2005-10-14,7.375648498535156
2005-10-17,7.596315860748291
2005-10-18,7.5534772872924805
2005-10-19,7.688467025756836
2005-10-20,7.551484107971191
2005-10-21,8.465532302856445
2005-10-24,8.683459281921387
2005-10-25,8.64012336730957
2005-10-26,8.852570533752441
2005-10-27,8.793294906616211
2005-10-28,8.920564651489258
2005-10-31,9.268500328063965
2005-11-01,9.448820114135742
2005-11-02,9.456292152404785
2005-11-03,9.612451553344727
2005-11-04,9.724030494689941
2005-11-07,9.838598251342773
2005-11-08,9.710830688476562
2005-11-09,9.44309139251709
2005-11-10,9.740716934204102
2005-11-11,9.723282814025879
2005-11-14,9.88691520690918
2005-11-15,9.783058166503906
2005-11-16,9.916304588317871
2005-11-17,10.048304557800293
2005-11-18,9.967611312866211
2005-11-21,10.1954984664917
2005-11-22,10.372580528259277
2005-11-23,10.531730651855469
2005-11-25,10.675188064575195
2005-11-28,10.547172546386719
2005-11-29,10.050548553466797
2005-11-30,10.08466911315918
2005-12-01,10.313305854797363
2005-12-02,10.403215408325195
2005-12-05,10.108080863952637
2005-12-06,10.075454711914062
2005-12-07,10.067483901977539
2005-12-08,10.227630615234375
2005-12-09,10.19151496887207
2005-12-12,10.276445388793945
2005-12-13,10.397985458374023
2005-12-14,10.434596061706543
2005-12-15,10.524008750915527
2005-12-16,10.713294982910156
2005-12-19,10.575066566467285
2005-12-20,10.703083038330078
2005-12-21,10.61815357208252
2005-12-22,10.760367393493652
2005-12-23,10.732721328735352
2005-12-27,10.57606315612793
2005-12-28,10.627120018005371
2005-12-29,10.464235305786133
2005-12-30,10.33248233795166
2006-01-03,10.839816093444824
2006-01-04,11.089125633239746
2006-01-05,11.238560676574707
2006-01-06,11.597704887390137
2006-01-09,11.628588676452637
2006-01-10,11.699820518493652
2006-01-11,11.746394157409668
2006-01-12,11.54714584350586
2006-01-13,11.61240005493164
2006-01-17,11.633817672729492
2006-01-18,11.080907821655273
2006-01-19,10.87020206451416
2006-01-20,9.948929786682129
2006-01-23,10.647294044494629
2006-01-24,11.034083366394043
2006-01-25,10.78427791595459
2006-01-26,10.81590747833252
2006-01-27,10.796480178833008
2006-01-30,10.630358695983887
2006-01-31,10.775808334350586
2006-02-01,10.0067138671875
2006-02-02,9.863752365112305
2006-02-03,9.5028657913208
2006-02-06,9.59128189086914
2006-02-07,9.163396835327148
2006-02-08,9.192288398742676
2006-02-09,8.935507774353027
2006-02-10,9.031147003173828
2006-02-13,8.609986305236816
2006-02-14,8.550711631774902
2006-02-15,8.527298927307129
2006-02-16,9.127035140991211
2006-02-17,9.184069633483887
2006-02-21,9.130271911621094
2006-02-22,9.102874755859375
2006-02-23,9.416193008422852
2006-02-24,9.399504661560059
2006-02-27,9.722784996032715
2006-02-28,9.031396865844727
2006-03-01,9.085691452026367
2006-03-02,9.375845909118652
2006-03-03,9.418932914733887
2006-03-06,9.16788101196289
2006-03-07,9.076973915100098
2006-03-08,8.81371784210205
2006-03-09,8.542741775512695
2006-03-10,8.405757904052734
2006-03-13,8.394798278808594
2006-03-14,8.74597454071045
2006-03-15,8.580099105834961
2006-03-16,8.437389373779297
2006-03-17,8.46279239654541
2006-03-20,8.672001838684082
2006-03-21,8.466032028198242
2006-03-22,8.473503112792969
2006-03-23,8.515095710754395
2006-03-24,9.110596656799316
2006-03-27,9.207480430603027
2006-03-28,9.394523620605469
2006-03-29,9.83735179901123
2006-03-30,9.674467086791992
2006-03-31,9.7133207321167
2006-04-03,9.705848693847656
2006-04-04,10.070473670959473
2006-04-05,10.161378860473633
2006-04-06,10.240830421447754
2006-04-07,10.115799903869629
2006-04-10,10.370340347290039
2006-04-11,10.202971458435059
2006-04-12,10.18528938293457
2006-04-13,10.016176223754883
2006-04-17,10.13223934173584
2006-04-18,10.067981719970703
2006-04-19,10.223892211914062
2006-04-20,10.335968971252441
2006-04-21,10.886390686035156
2006-04-24,10.97107219696045
2006-04-25,10.638825416564941
2006-04-26,10.609187126159668
2006-04-27,10.4612455368042
2006-04-28,10.40919303894043
2006-05-01,9.934983253479004
2006-05-02,9.832869529724121
2006-05-03,9.817178726196289
2006-05-04,9.831624031066895
2006-05-05,9.820416450500488
2006-05-08,9.83237075805664
2006-05-09,10.181551933288574
2006-05-10,10.036601066589355
2006-05-11,9.638603210449219
2006-05-12,9.318062782287598
2006-05-15,9.36961841583252
2006-05-16,9.247578620910645
2006-05-17,9.327278137207031
2006-05-18,9.23985767364502
2006-05-19,9.215700149536133
2006-05-22,9.238863945007324
2006-05-23,9.354178428649902
2006-05-24,9.495393753051758
2006-05-25,9.538729667663574
2006-05-26,9.497884750366211
2006-05-30,9.263519287109375
2006-05-31,9.260530471801758
2006-06-01,9.529516220092773
2006-06-02,9.450312614440918
2006-06-05,9.325783729553223
2006-06-06,9.713072776794434
2006-06-07,9.626399040222168
2006-06-08,9.795510292053223
2006-06-09,9.627893447875977
2006-06-12,9.502615928649902
2006-06-13,9.626648902893066
2006-06-14,9.573596954345703
2006-06-15,9.738226890563965
2006-06-16,9.730754852294922
2006-06-19,9.66699504852295
2006-06-20,9.642837524414062
2006-06-21,10.01542854309082
2006-06-22,9.961134910583496
2006-06-23,10.083422660827637
2006-06-26,10.067483901977539
2006-06-27,10.020161628723145
2006-06-28,10.114556312561035
2006-06-29,10.40595531463623
2006-06-30,10.443811416625977
2006-07-03,10.540199279785156
2006-07-05,10.496861457824707
2006-07-06,10.539948463439941
2006-07-07,10.471707344055176
2006-07-10,10.415667533874512
2006-07-11,10.574070930480957
2006-07-12,10.392009735107422
2006-07-13,10.18229866027832
2006-07-14,10.049551963806152
2006-07-17,10.158886909484863
2006-07-18,10.038342475891113
2006-07-19,9.937474250793457
2006-07-20,9.641592025756836
2006-07-21,9.716060638427734
2006-07-24,9.735735893249512
2006-07-25,9.697381019592285
2006-07-26,9.60124397277832
2006-07-27,9.52403450012207
2006-07-28,9.666499137878418
2006-07-31,9.628640174865723
2006-08-01,9.352434158325195
2006-08-02,9.146212577819824
2006-08-03,9.349443435668945
2006-08-04,9.311091423034668
2006-08-07,9.413204193115234
2006-08-08,9.489167213439941
2006-08-09,9.388049125671387
2006-08-10,9.319806098937988
2006-08-11,9.17784309387207
2006-08-14,9.201005935668945
2006-08-15,9.488419532775879
2006-08-16,9.656536102294922
2006-08-17,9.608716011047363
2006-08-18,9.547945022583008
2006-08-21,9.397015571594238
2006-08-22,9.421671867370605
2006-08-23,9.300627708435059
2006-08-24,9.308100700378418
2006-08-25,9.296394348144531
2006-08-28,9.487922668457031
2006-08-29,9.4381103515625
2006-08-30,9.482941627502441
2006-08-31,9.42764949798584
2006-09-01,9.42939281463623
2006-09-05,9.572851181030273
2006-09-06,9.467747688293457
2006-09-07,9.426652908325195
2006-09-08,9.410714149475098
2006-09-11,9.566126823425293
2006-09-12,9.760642051696777
2006-09-13,10.126011848449707
2006-09-14,10.061506271362305
2006-09-15,10.208452224731445
2006-09-18,10.32824993133545
2006-09-19,10.057272911071777
2006-09-20,9.887662887573242
2006-09-21,10.132986068725586
2006-09-22,10.056525230407715
2006-09-25,10.061506271362305
2006-09-26,10.133484840393066
2006-09-27,10.03510570526123
2006-09-28,10.051544189453125
2006-09-29,10.0097017288208
2006-10-02,9.998245239257812
2006-10-03,10.063000679016113
2006-10-04,10.353403091430664
2006-10-05,10.256521224975586
2006-10-06,10.472951889038086
2006-10-09,10.684653282165527
2006-10-10,10.626124382019043
2006-10-11,10.622387886047363
2006-10-12,10.64579963684082
2006-10-13,10.642313003540039
2006-10-16,10.504084587097168
2006-10-17,10.4764404296875
2006-10-18,10.443314552307129
2006-10-19,10.611429214477539
2006-10-20,11.448517799377441
2006-10-23,11.974284172058105
2006-10-24,11.788236618041992
2006-10-25,12.11923599243164
2006-10-26,12.081876754760742
2006-10-27,11.835308074951172
2006-10-30,11.869429588317871
2006-10-31,11.864945411682129
2006-11-01,11.643531799316406
2006-11-02,11.7035551071167
2006-11-03,11.750627517700195
2006-11-06,11.878893852233887
2006-11-07,11.769804954528809
2006-11-08,11.830326080322266
2006-11-09,11.771299362182617
2006-11-10,11.79421329498291
2006-11-13,11.980509757995605
2006-11-14,12.186481475830078
2006-11-15,12.251984596252441
2006-11-16,12.350860595703125
2006-11-17,12.42283821105957
2006-11-20,12.329691886901855
2006-11-21,12.693317413330078
2006-11-22,12.652472496032715
2006-11-24,12.577505111694336
2006-11-27,12.073160171508789
2006-11-28,12.191462516784668
2006-11-29,12.070669174194336
2006-11-30,12.074653625488281
2006-12-01,11.974781036376953
2006-12-04,12.075650215148926
2006-12-05,12.129197120666504
2006-12-06,12.171788215637207
2006-12-07,12.020608901977539
2006-12-08,12.057221412658691
2006-12-11,12.052736282348633
2006-12-12,11.999190330505371
2006-12-13,11.929701805114746
2006-12-14,12.007657051086426
2006-12-15,11.96232795715332
2006-12-18,11.526474952697754
2006-12-19,11.671675682067871
2006-12-20,11.528964042663574
2006-12-21,11.362093925476074
2006-12-22,11.346653938293457
2006-12-26,11.395220756530762
2006-12-27,11.656732559204102
2006-12-28,11.520496368408203
2006-12-29,11.468692779541016
2007-01-03,11.645772933959961
2007-01-04,12.036048889160156
2007-01-05,12.133931159973145
2007-01-08,12.04401969909668
2007-01-09,12.091838836669922
2007-01-10,12.190465927124023
2007-01-11,12.446002006530762
2007-01-12,12.577505111694336
2007-01-16,12.55957317352295
2007-01-17,12.385231018066406
2007-01-18,12.149869918823242
2007-01-19,12.197690963745117
2007-01-22,11.975777626037598
2007-01-23,11.931196212768555
2007-01-24,12.429811477661133
2007-01-25,12.15634536743164
2007-01-26,12.349366188049316
2007-01-29,12.265433311462402
2007-01-30,12.31151008605957
2007-01-31,12.490334510803223
2007-02-01,11.998443603515625
2007-02-02,11.992215156555176
2007-02-05,11.635064125061035
2007-02-06,11.742657661437988
2007-02-07,11.706045150756836
2007-02-08,11.731449127197266
2007-02-09,11.503809928894043
2007-02-12,11.41414737701416
2007-02-13,11.434321403503418
2007-02-14,11.604430198669434
2007-02-15,11.493348121643066
2007-02-16,11.704301834106445
2007-02-20,11.758098602294922
2007-02-21,11.85174560546875
2007-02-22,11.851496696472168
2007-02-23,11.72123908996582
2007-02-26,11.579524040222168
2007-02-27,11.177043914794922
2007-02-28,11.193979263305664
2007-03-01,11.163593292236328
2007-03-02,10.925743103027344
2007-03-05,10.982278823852539
2007-03-06,11.39571762084961
2007-03-07,11.34814739227295
2007-03-08,11.325235366821289
2007-03-09,11.28139877319336
2007-03-12,11.325982093811035
2007-03-13,11.034083366394043
2007-03-14,11.157865524291992
2007-03-15,11.112785339355469
2007-03-16,10.979787826538086
2007-03-19,11.138688087463379
2007-03-20,11.09012222290039
2007-03-21,11.370811462402344
2007-03-22,11.507545471191406
2007-03-23,11.502314567565918
2007-03-26,11.581267356872559
2007-03-27,11.546897888183594
2007-03-28,11.503561973571777
2007-03-29,11.479652404785156
2007-03-30,11.410909652709961
2007-04-02,11.420125961303711
2007-04-03,11.770552635192871
2007-04-04,11.731201171875
2007-04-05,11.74340534210205
2007-04-09,11.661214828491211
2007-04-10,11.618626594543457
2007-04-11,11.569561958312988
2007-04-12,11.640791893005371
2007-04-13,11.613394737243652
2007-04-16,11.812146186828613
2007-04-17,11.775533676147461
2007-04-18,11.855481147766113
2007-04-19,11.746891975402832
2007-04-20,12.016623497009277
2007-04-23,11.931943893432617
2007-04-24,11.893338203430176
2007-04-25,11.904794692993164
2007-04-26,11.984247207641602
2007-04-27,11.93019962310791
2007-04-30,11.740166664123535
2007-05-01,11.680891990661621
2007-05-02,11.600692749023438
2007-05-03,11.786243438720703
2007-05-04,11.733692169189453
2007-05-07,11.63780403137207
2007-05-08,11.626346588134766
2007-05-09,11.687117576599121
2007-05-10,11.493348121643066
2007-05-11,11.624603271484375
2007-05-14,11.501070022583008
2007-05-15,11.406925201416016
2007-05-16,11.77080249786377
2007-05-17,11.729705810546875
2007-05-18,11.713767051696777
2007-05-21,11.72074031829834
2007-05-22,11.85174560546875
2007-05-23,11.804673194885254
2007-05-24,11.813639640808105
2007-05-25,12.042525291442871
2007-05-29,12.131937980651855
2007-05-30,12.418107032775879
2007-05-31,12.400921821594238
2007-06-01,12.46293830871582
2007-06-04,12.629059791564941
2007-06-05,12.92220401763916
2007-06-06,12.907508850097656
2007-06-07,12.828058242797852
2007-06-08,12.83876895904541
2007-06-11,12.7354097366333
2007-06-12,12.571776390075684
2007-06-13,12.583483695983887
2007-06-14,12.52370834350586
2007-06-15,12.599671363830566
2007-06-18,12.83154582977295
2007-06-19,12.809379577636719
2007-06-20,12.701287269592285
2007-06-21,12.804398536682129
2007-06-22,13.075126647949219
2007-06-25,13.135897636413574
2007-06-26,13.206629753112793
2007-06-27,13.107752799987793
2007-06-28,13.075872421264648
2007-06-29,13.018340110778809
2007-07-02,13.20961856842041
2007-07-03,13.308245658874512
2007-07-05,13.489809036254883
2007-07-06,13.434269905090332
2007-07-09,13.512971878051758
2007-07-10,13.532400131225586
2007-07-11,13.560543060302734
2007-07-12,13.581962585449219
2007-07-13,13.752068519592285
2007-07-16,13.772741317749023
2007-07-17,13.822803497314453
2007-07-18,13.685819625854492
2007-07-19,13.663155555725098
2007-07-20,12.954083442687988
2007-07-23,12.764549255371094
2007-07-24,12.801657676696777
2007-07-25,12.696057319641113
2007-07-26,12.652223587036133
2007-07-27,12.749107360839844
2007-07-30,12.85421085357666
2007-07-31,12.702034950256348
2007-08-01,12.77525806427002
2007-08-02,12.727190971374512
2007-08-03,12.527694702148438
2007-08-06,12.702034950256348
2007-08-07,12.851968765258789
2007-08-08,13.095051765441895
2007-08-09,12.819839477539062
2007-08-10,12.845244407653809
2007-08-13,12.839016914367676
2007-08-14,12.667166709899902
2007-08-15,12.391956329345703
2007-08-16,12.241772651672363
2007-08-17,12.453971862792969
2007-08-20,12.40117073059082
2007-08-21,12.617603302001953
2007-08-22,12.770526885986328
2007-08-23,12.756579399108887
2007-08-24,12.826563835144043
2007-08-27,12.783227920532227
2007-08-28,12.612374305725098
2007-08-29,12.773764610290527
2007-08-30,12.73690414428711
2007-08-31,12.832791328430176
2007-09-04,13.079361915588379
2007-09-05,13.145359992980957
2007-09-06,13.038763999938965
2007-09-07,12.934906005859375
2007-09-10,12.813614845275879
2007-09-11,12.98421859741211
2007-09-12,13.017094612121582
2007-09-13,13.070145606994629
2007-09-14,13.169021606445312
2007-09-17,13.08309555053711
2007-09-18,13.331408500671387
2007-09-19,13.619818687438965
2007-09-20,13.768756866455078
2007-09-21,13.949822425842285
2007-09-24,14.147079467773438
2007-09-25,14.17148494720459
2007-09-26,14.150565147399902
2007-09-27,14.134126663208008
2007-09-28,14.128397941589355
2007-10-01,14.50896167755127
2007-10-02,14.554789543151855
2007-10-03,14.545573234558105
2007-10-04,14.421292304992676
2007-10-05,14.795380592346191
2007-10-08,15.18316650390625
2007-10-09,15.321642875671387
2007-10-10,15.575932502746582
2007-10-11,15.491501808166504
2007-10-12,15.874805450439453
2007-10-15,15.444428443908691
2007-10-16,15.34206485748291
2007-10-17,15.777421951293945
2007-10-18,15.930346488952637
2007-10-19,16.057113647460938
2007-10-22,16.20754623413086
2007-10-23,16.83069610595703
2007-10-24,16.831941604614258
2007-10-25,16.64987564086914
2007-10-26,16.80155372619629
2007-10-29,16.9168701171875
2007-10-30,17.303909301757812
2007-10-31,17.60850715637207
2007-11-01,17.51411247253418
2007-11-02,17.714357376098633
2007-11-05,18.073001861572266
2007-11-06,18.474985122680664
2007-11-07,18.254568099975586
2007-11-08,17.280746459960938
2007-11-09,16.53680419921875
2007-11-12,15.742304801940918
2007-11-13,16.45162582397461
2007-11-14,15.981650352478027
2007-11-15,15.682032585144043
2007-11-16,15.781157493591309
2007-11-19,15.58738899230957
2007-11-20,16.152507781982422
2007-11-21,16.450878143310547
2007-11-23,16.853858947753906
2007-11-26,16.587364196777344
2007-11-27,16.775903701782227
2007-11-28,17.241392135620117
2007-11-29,17.359445571899414
2007-11-30,17.259822845458984
2007-12-03,16.974151611328125
2007-12-04,17.039655685424805
2007-12-05,17.39705467224121
2007-12-06,17.81422996520996
2007-12-07,17.804519653320312
2007-12-10,17.89293098449707
2007-12-11,17.41423988342285
2007-12-12,17.41797637939453
2007-12-13,17.28597640991211
2007-12-14,17.184110641479492
2007-12-17,16.667810440063477
2007-12-18,16.770423889160156
2007-12-19,16.870546340942383
2007-12-20,17.177385330200195
2007-12-21,17.351728439331055
2007-12-24,17.452346801757812
2007-12-26,17.70414924621582
2007-12-27,17.452594757080078
2007-12-28,17.49717903137207
2007-12-31,17.221965789794922
2008-01-02,17.0653076171875
2008-01-03,17.06879425048828
2008-01-04,16.363208770751953
2008-01-07,16.170188903808594
2008-01-08,15.73259162902832
2008-01-09,16.268566131591797
2008-01-10,16.107425689697266
2008-01-11,15.896224021911621
2008-01-14,16.28400993347168
2008-01-15,15.881278991699219
2008-01-16,15.3408203125
2008-01-17,14.963247299194336
2008-01-18,14.949796676635742
2008-01-22,14.553791999816895
2008-01-23,13.663902282714844
2008-01-24,14.308220863342285
2008-01-25,14.106730461120605
2008-01-28,13.847209930419922
2008-01-29,13.711224555969238
2008-01-30,13.655186653137207
2008-01-31,14.054428100585938
2008-02-01,12.848978996276855
2008-02-04,12.339155197143555
2008-02-05,12.622336387634277
2008-02-06,12.495564460754395
2008-02-07,12.57625961303711
2008-02-08,12.86865520477295
2008-02-11,12.979984283447266
2008-02-12,12.903523445129395
2008-02-13,13.31521987915039
2008-02-14,13.256193161010742
2008-02-15,13.191187858581543
2008-02-19,12.675884246826172
2008-02-20,12.677128791809082
2008-02-21,12.524206161499023
2008-02-22,12.647242546081543
2008-02-25,12.115250587463379
2008-02-26,11.561092376708984
2008-02-27,11.777027130126953
2008-02-28,11.84004020690918
2008-02-29,11.735185623168945
2008-03-03,11.382518768310547
2008-03-04,11.073185920715332
2008-03-05,11.150394439697266
2008-03-06,10.77680492401123
2008-03-07,10.792994499206543
2008-03-10,10.301600456237793
2008-03-11,10.954633712768555
2008-03-12,10.963102340698242
2008-03-13,11.033585548400879
2008-03-14,10.906813621520996
2008-03-17,10.45726203918457
2008-03-18,10.937697410583496
2008-03-19,10.759371757507324
2008-03-20,10.797975540161133
2008-03-24,11.470685958862305
2008-03-25,11.227105140686035
2008-03-26,11.411657333374023
2008-03-27,11.060235977172852
2008-03-28,10.910799026489258
2008-03-31,10.970324516296387
2008-04-01,11.598949432373047
2008-04-02,11.598701477050781
2008-04-03,11.335196495056152
2008-04-04,11.732943534851074
2008-04-07,11.875655174255371
2008-04-08,11.651251792907715
2008-04-09,11.561092376708984
2008-04-10,11.682883262634277
2008-04-11,11.393227577209473
2008-04-14,11.249021530151367
2008-04-15,11.128975868225098
2008-04-16,11.332954406738281
2008-04-17,11.196221351623535
2008-04-18,13.434518814086914
2008-04-21,13.394171714782715
2008-04-22,13.822803497314453
2008-04-23,13.61085319519043
2008-04-24,13.524928092956543
2008-04-25,13.550331115722656
2008-04-28,13.75107479095459
